Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
d2583906-498b-30a6-8a0d-9303534d86c5,cc659aa9-5356-3adc-9087-7209c4d20eb3,Willard975 Kertzmann286,M,GENERAL PRACTICE,751 LOMBARDI COURT,SANTA ROSA,CA,954075454,38.427796,-122.7492907,207,0
8ca1149d-8d93-3299-bdb9-6930c9ac1353,c1870e2e-2874-3083-9c2e-f588c52eebca,Jordon466 Bruen238,M,GENERAL PRACTICE,100 S RAYMOND AVE,ALHAMBRA,CA,918013166,34.0708712,-118.1453885,2,0
f3e736bb-5596-3b9d-bd6d-d2505e9496b7,06630d14-645e-3403-b94c-e3ed710ca998,Harlan808 Langosh790,M,GENERAL PRACTICE,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,925014136,33.97651725,-117.38256094437733,16,0
402a8cd2-5234-32d8-88c0-e07570320327,e3fc141b-9492-39c2-bfe6-339eed57b407,Harland508 Ryan260,M,GENERAL PRACTICE,1441 CONSTITUTION BLVD,SALINAS,CA,939063100,36.697434099999995,-121.6341100633117,7,0
0c9106c5-3114-3f81-a859-6b0997c5ac24,b2a9fff8-b596-394b-a412-04d4433f2a99,Lindsey52 Ziemann98,F,GENERAL PRACTICE,5400 W HILLSDALE AVE,VISALIA,CA,932915140,36.329626,-119.351614,59,0
b43bf8e0-f018-3155-b91e-f7852fe9b7a7,4660637c-1f43-3620-bc02-d512afd71b34,Kory651 Hintz995,M,GENERAL PRACTICE,143 N MAIN STREET,MILPITAS,CA,950354322,37.43260565287356,-121.90760761156584,102,0
33fa1c2b-f5ba-3934-b82f-dcc00f3085a8,529f03e9-f779-316f-852f-e19a56f4ad48,Mira443 Maggio310,F,GENERAL PRACTICE,1443 OCEAN AVE,SAN FRANCISCO,CA,941121731,37.7240373,-122.45795070242438,39,0
5fd6d8f2-ef16-3088-9010-dd9d5a069916,3efee297-0cdc-3a32-b342-c72b29a317b5,Josue598 Flatley871,M,GENERAL PRACTICE,3000 CALIFORNIA ST,SAN FRANCISCO,CA,941152411,37.787840349999996,-122.44401259021869,7,0
cbd75fa3-30f9-3495-9a72-0f746928139a,7dd30b4d-4836-36ff-97d8-455561f02b81,Alana17 Muller251,F,GENERAL PRACTICE,7761 GARDEN GROVE BLVD.,GARDEN GROVE,CA,928414200,33.774347500000005,-117.99667893103621,31,0
c7483142-801e-3916-b047-a4b1f69b6bc6,6c1a8ded-aa38-378b-8f10-b63ef5f379fa,Elisa944 Galarza986,F,GENERAL PRACTICE,2743 HIGHLAND AVENUE,NATIONAL CITY,CA,919507410,32.661163421052635,-117.09200573684211,34,0
691a8c5c-700a-30a4-bec4-1d12ed22a7f6,d90b8e66-8f7a-3134-aa16-02aee20de454,Gabrielle769 Krajcik437,F,GENERAL PRACTICE,20072 SW BIRCH ST,NEWPORT BEACH,CA,926600794,33.6596157,-117.8744895,53,0
fe0603ef-93d7-3800-aabc-fb1872ad6248,0c77e905-0dad-36a1-b9a4-ce0971281b22,Eddy900 Johnston597,M,GENERAL PRACTICE,1023 E FLORIDA AVE,HEMET,CA,925434510,33.7438625,-117.032031,238,0
fea53b06-7aec-371e-9cb4-22716418ce38,14e034cb-e895-3533-9bef-17b7eeb0f5ea,Franklin857 Dach178,M,GENERAL PRACTICE,1510 E MAIN ST STE 104,SANTA MARIA,CA,934544825,34.952796102040814,-120.41097375510203,219,0
80c85dee-34d7-34cd-8d5f-183621504060,b408c04d-f6ea-3053-be2f-254ac7915c50,Pablo44 Calvillo618,M,GENERAL PRACTICE,575 PRICE ST,PISMO BEACH,CA,934492553,35.14089764765101,-120.63890809395973,36,0
362e2a57-dcc1-3b88-af5b-178079821dec,bfb5ca99-a13c-32c4-a656-287b696bef52,Jude172 Reynolds644,M,GENERAL PRACTICE,5353 G STREET,CHINO,CA,917105249,34.009192850000005,-117.68806814999999,18,0
afca9fca-0f0a-3302-a3e9-75fb5a5c9e53,39d860ba-4cec-3b99-9d4e-a6148583f4fc,Kimbra238 Runolfsdottir785,F,GENERAL PRACTICE,680 ALAMO PINTADO STE 202,SOLVANG,CA,934632204,34.603556019914585,-120.1278789908629,13,0
af90441b-13bd-398c-bc9b-278fa35aa8ab,53a4cb97-b2b0-306e-9a0d-43dba092f246,Ileana390 McDermott739,F,GENERAL PRACTICE,875 EL CAJON BLVD,EL CAJON,CA,920205714,32.78503841604605,-116.97729944886464,63,0
611a9bb2-fdeb-3e15-ab2b-950361340ce2,530dc4ea-e51e-39c0-bcdc-1ce353959cd3,Moshe758 Bartoletti50,M,GENERAL PRACTICE,300 CANAL ST,KING CITY,CA,939303431,36.206349349999996,-121.13281266341863,4,0
3b985e3a-6ae8-3eb6-8dee-525c7efebef9,e81217a6-aca2-3983-91a8-49780b2018f3,Sherwood961 O'Conner199,M,GENERAL PRACTICE,1010 MURRAY ST,SAN LUIS OBISPO,CA,934055835,35.291017469387754,-120.66613024489796,4,0
b8227ab8-6d56-394a-91cd-3830cf5ae166,94f7a6de-95d3-320d-ad7c-d87146ee5588,Javier97 Otero621,M,GENERAL PRACTICE,251 LANDIS AVENUE,CHULA VISTA,CA,919102628,32.642624,-117.081254,29,0
3fdd895f-0287-3a92-b253-af425cbede59,81de6ca1-f863-344a-88fd-1717a6286531,Barry322 Feil794,M,GENERAL PRACTICE,450 E ROMIE LN,SALINAS,CA,939014098,36.65909675,-121.64633529050192,2,0
180f3bb1-e19d-3163-8e8e-dd4f5643082e,94f651cb-5dd3-3a32-a9eb-33118d5aaa94,Dagmar148 Jaskolski867,F,GENERAL PRACTICE,4941 OLIVEHURST AVE,OLIVEHURST,CA,959614225,39.09715213907173,-121.55145419414434,18,0
317d5a7b-a8eb-3747-a5fa-1deee00d4fc3,8f7bda21-6658-310e-ab24-232fa06e4ead,Joye57 Hirthe744,F,GENERAL PRACTICE,5300 SANTA MONICA BLVD STE 202,LOS ANGELES,CA,900291258,34.090701,-118.307093,48,0
963195e8-586b-3fea-9da5-3da7b44820bb,240646e6-14a8-395c-a776-e1e262d5117d,Gabriel934 Reilly981,F,GENERAL PRACTICE,1401 GARCES HIGHWAY,DELANO,CA,932153660,35.76202,-119.23931287742049,2,0
e74a363f-f9f1-3087-b3f3-2a678f86014e,8695d80b-a23f-3e89-9553-5099d08ec1cd,Shirley182 Medhurst46,F,GENERAL PRACTICE,655 CAMINO DE LOS MARES,SAN CLEMENTE,CA,926732809,33.4576432,-117.64902185,96,0
b22721a2-6831-3b18-8578-8e4a94158b05,4b7ac072-fb92-3c14-91e5-deab961b896e,Lazaro919 Reilly981,M,GENERAL PRACTICE,278 MAIN ST,HAMILTON CITY,CA,959510855,39.74124693877551,-122.0116711632653,41,0
bf706803-c3c7-3043-ac94-be04a9639ece,fd366449-e798-3fff-ba18-3a5da6afb833,Stacee229 Barrows492,F,GENERAL PRACTICE,246 RANCH DR,MILPITAS,CA,950355107,37.42901857613428,-121.91933901802359,171,0
c78033d6-1c2d-3945-b053-34ed04a80b9d,d2cf6a59-d468-372e-8566-6d3ee862dfc1,Valentine262 Corwin846,M,GENERAL PRACTICE,1501 E 16TH ST,NEWPORT BEACH,CA,926635924,33.622385,-117.9074812,6,0
71123cff-30f0-322c-bf73-c928b7ddfa72,3d4561df-bcef-32d3-9154-ac503f5362ca,Blanca837 Martínez540,F,GENERAL PRACTICE,PMD WELLNESS CENTER INC,LONG BEACH,CA,908133662,33.7690164,-118.191604,28,0
d604310c-7192-3543-8b04-3ba826d1bb1e,f296798a-5732-36e3-9e14-3651725f5239,Janel230 Walter473,F,GENERAL PRACTICE,1500 N UNIVERSITY DR STE 101,FONTANA,CA,92335,34.0922335,-117.435048,90,0
3bed786a-3d91-3fb8-9515-1f10b45282ee,70794fbb-b55e-3fde-becc-8855a333301e,Jacobo456 Orellana194,M,GENERAL PRACTICE,601 PICO BLVD,SANTA MONICA,CA,904051224,34.011266,-118.484964,70,0
cbdc1a96-e792-3614-91d9-adc6995330c8,d3ceea13-feb6-37a6-b624-55a5cd00e7f1,Mayola305 Grant908,F,GENERAL PRACTICE,14777 LOS GATOS BLVD FL 2,WALNUT CREEK,CA,945983084,37.9020731,-122.0618702,154,0
bcb26cf8-2c6e-3831-8e2f-06696d781141,26f2f78a-0861-38ad-82f6-334fdc721b86,Benjamin360 Rutherford999,M,GENERAL PRACTICE,6632 ROSEMEAD BLVD,PICO RIVERA,CA,906603533,34.0147784,-118.0794955,67,0
30ececfc-889a-3555-988e-4f01eff35c40,34d8a934-d0af-3990-960e-51b41041941d,Raúl937 Nieves278,M,GENERAL PRACTICE,13193 CENTRAL AVE,CHINO,CA,917104179,34.01390859076251,-117.68916219498892,21,0
bdb1b09a-9ed4-356b-9cd8-6930bd0d3ea4,8e0eefcd-174f-320f-8d2f-8dfe89c1b33f,Tari300 Will178,F,GENERAL PRACTICE,1704 MIRAMONTE AVE,SAN JOSE,CA,951255216,37.1682545,-121.6999438,173,0
31c516ef-cf5a-38d5-bb56-3513ff467bb8,a9c1962f-28f9-36dc-b1cd-dce79ce1e664,Winona266 Kuvalis369,F,GENERAL PRACTICE,480 1ST AVE,PORTOLA,CA,961229405,39.805275438413524,-120.47115795555254,27,0
704a6f54-454b-3a65-a373-3bcaa1a1aecd,b7ebf64b-3d5a-3b37-af35-a43325f64bae,Alison204 Bailey598,F,GENERAL PRACTICE,701 S ATLANTIC BLVD STE 100,MONTEREY PARK,CA,917543845,34.054199,-118.136183,67,0
4b40cf3c-b4be-3682-b323-65ef66762c36,bba22b5c-6b07-3da4-b2c5-ad665032a5b1,Maricruz991 Hahn503,F,GENERAL PRACTICE,19270 SONOMA HIGHWAY,SONOMA,CA,954765414,38.4580446,-122.6757784,253,0
5dda17dc-652b-3625-a6ee-6df5d9fe333e,7f68343c-cc58-3d1a-a768-1d2cd5f0a8ea,Valentine262 Abernathy524,M,GENERAL PRACTICE,301 THE ALAMEDA,SAN JUAN BAUTISTA,CA,950459746,36.8413655,-121.5350181,11,0
a19a83bb-f62a-3b13-9a39-6022146a5c30,8a074589-edde-3f83-843f-7d56db5f4c76,Tonisha838 Labadie908,F,GENERAL PRACTICE,1328 NATIVIDAD RD,SALINAS,CA,939063101,36.700805,-121.6338587,107,0
5728724a-9a47-36b1-a39b-1132c18968ae,8fd34865-bbcc-3555-b23e-bc11ca9fb802,Guillermina633 Rivera179,F,GENERAL PRACTICE,302 SILVER AVE,SAN FRANCISCO,CA,941121510,37.7326957,-122.4052459,10,0
5a5fbdbd-eda6-3df4-97f7-747e859924cf,baed6dfe-b518-38be-9b33-7bae9d160b83,Babette571 Johns824,F,GENERAL PRACTICE,2055 N PERRIS BLVD STE E6,PERRIS,CA,925712517,33.788559,-117.2260934,16,0
0ee5bf12-19dd-3658-a46b-35b46a40e7ca,b28a1d8a-6126-30a1-b15c-79873238f3af,Annmarie79 Kunze215,F,GENERAL PRACTICE,754 MEDICAL CENTER CT,CHULA VISTA,CA,919116655,32.617346,-117.023232,221,0
3c86f65e-b609-39c6-ae67-213fd6aed293,8c8ad10b-bdd2-3de9-8e75-e6ed7baec699,Oda116 Conn188,F,GENERAL PRACTICE,1814 W LINCOLN AVENUE,ANAHEIM,CA,928016730,33.832338890533386,-117.94718515443608,31,0
46e14f2b-8a59-385e-832a-60ac5c03ffec,ea9deea1-859b-3792-98c0-c212a0cafe1c,Kori635 Stiedemann542,F,GENERAL PRACTICE,11234 ANDERSON ST RM 1147,SAN BERNARDINO,CA,924084162,34.8253019,-116.0833144,1,0
e6e60cca-0589-3e01-8638-bf8b37dfc651,54669d11-7e9d-398d-bb8b-bb1f12c3335d,Catheryn300 Glover433,F,GENERAL PRACTICE,6973 LINDA VISTA RD,SAN DIEGO,CA,921116342,32.787292839206486,-117.16976730838795,33,0
ffe8c806-c5f3-3f55-a543-ca9277c75127,9de2f9d1-a06b-3ab4-98ed-60f18333068d,Sommer719 Hagenes547,F,GENERAL PRACTICE,1620 35TH AVENUE,SACRAMENTO,CA,958223475,38.52169007142857,-121.50554410714285,132,0
e1085ab9-4e11-338c-98e1-f879dcdb8344,a914b792-8cb6-3caa-85f8-b71097566220,Marchelle563 Schaden604,F,GENERAL PRACTICE,1661 HANOVER RD,CITY OF INDUSTRY,CA,917481735,33.99091008147959,-117.92107915428925,34,0
446939b6-476e-377e-a645-91c5761eeee1,69c8d035-4990-3a9a-90ff-9deea71ad5a2,Valentina258 Rippin620,F,GENERAL PRACTICE,72780 COUNTRY CLUB DR,RANCHO MIRAGE,CA,92270,33.758131,-116.392854,16,0
23fcbb95-aaa5-3383-b050-c90366083d11,d773805e-0e5c-36e2-8ce1-a4c85a64fe34,Donnie175 Koss676,M,GENERAL PRACTICE,4705 DURFEE AVE,PICO RIVERA,CA,906602037,34.004416666666664,-118.07792911111112,37,0
e159443d-1efc-3632-ae01-601841641f58,560f8048-35b4-3602-acff-2d7a8e208408,Micaela928 Swift555,F,GENERAL PRACTICE,2319 E WASHINGTON BLVD,PASADENA,CA,911041945,34.1689196,-118.1416292,32,0
38055f5f-b8b0-3dd6-8114-bfe601cb7153,811b70b8-282f-3741-8f53-d81e6334b96f,Miki234 Kulas532,F,GENERAL PRACTICE,3450 3RD ST,SAN FRANCISCO,CA,941241443,37.745581,-122.38696049999999,185,0
18d4b125-b63c-39bf-95f4-dabe47dff5f9,17c0e649-3e78-3e86-85f7-07e54a2cb652,Theron432 Koch169,M,GENERAL PRACTICE,1080 EMELINE AVE,SANTA CRUZ,CA,950601966,36.99152395,-122.01614063966593,90,0
63735d36-9b48-35ad-938a-9c929180d664,6a36de35-87a7-3560-a691-6c19cdad5653,Stephen891 Farrell962,F,GENERAL PRACTICE,801 STERLING PARKWAY #120,LINCOLN,CA,956487327,37.3147397,-121.906191,31,0
73b8fc88-bcd0-337c-a294-93edc490052a,aa584c33-6e1a-36aa-9612-ae15f88d0ed9,Marco578 Haag279,M,GENERAL PRACTICE,4815 VALLEY BLVD  SUITE C,LOS ANGELES,CA,900323300,34.066167195282894,-118.18002116161877,89,0
88e7d51c-dcde-3233-ade2-4423b80934d7,b5bdf5d1-014d-396b-b545-06cff1ecf3bc,Ryan260 Kshlerin58,F,GENERAL PRACTICE,700 ADELINE ST,OAKLAND,CA,946072608,37.80422365,-122.28752503208209,259,0
627914b8-02d5-3c1b-9476-39f683cb541a,b7d55f11-c23d-378f-9c52-9a5863d64191,Mable471 Kreiger457,F,GENERAL PRACTICE,1191 PHELPS AVE,COALINGA,CA,932109609,36.15264689999999,-120.34117802447992,2,0
3ce33b1e-ad68-3a02-b8f9-41436603e9e3,4e761790-dc96-3203-9011-c1bf9ee64548,Chong355 Mayer370,F,GENERAL PRACTICE,19400 BEACH BLVD,HUNTINGTON BEACH,CA,926482500,33.680722599999996,-117.98787500001447,7,0
0083aeae-6873-37c8-a224-c29c432930ce,45cc6f6b-3f95-3818-a75a-3da588ced0c6,Salvatore257 Bosco882,M,GENERAL PRACTICE,204 E PICO BLVD,LOS ANGELES,CA,900152508,34.0342018,-118.2565786,31,0
89cd328b-10a3-34d3-b225-4453c1611bfd,8a1ba60e-47c9-3ece-a9d1-b5850760c94b,Somer38 Wisozk929,F,GENERAL PRACTICE,455 PLUMAS BLVD,YUBA CITY,CA,959915074,39.1320368,-121.6133067,1,0
de7181bc-df92-3871-8c28-f27fba43eb0b,5aceb396-3bb0-37ef-81cf-7d22df54d3eb,Numbers230 Stehr398,M,GENERAL PRACTICE,25500 MEDICAL CENTER DRIVE,WILDOMAR,CA,925959681,33.5939372,-117.2414989,8,0
bf86b6bb-7295-3f80-a24a-ef1d3bfae31d,c935c499-eedf-3dde-b4cb-7a527a8bb9d5,Karl184 Crona259,M,GENERAL PRACTICE,1510 W VERDUGO AVE STE F,BURBANK,CA,915062473,34.16838065306123,-118.32137112244898,54,0
ec5c5479-cbe0-3256-850e-5baad12c04ca,47ff6797-6a38-3726-93e1-5eda31832ce7,Annmarie79 Welch179,F,GENERAL PRACTICE,18546 ROSCOE BLVD STE 220B,NORTHRIDGE,CA,913244661,34.2345615,-118.5369316,7,0
4d8d5bd8-1d7c-3f23-b2ed-7e061a103934,ed92df8e-9523-3e38-9f77-ca465d7c4111,Titus37 Wilkinson796,M,GENERAL PRACTICE,201 W MILL ST,SANTA MARIA,CA,934544415,34.955445,-120.437512,32,0
29f30474-0d99-36ab-8261-732b2e6fe8b0,42f224b3-2f3b-3e0d-8581-f2a2b44e0741,Valentin929 Ryan260,M,GENERAL PRACTICE,15625 IMPERIAL HWY,LA MIRADA,CA,906381627,33.91710435,-117.99814429999999,118,0
4fc7b8e2-0575-3b1d-a1b6-21c60b7b9155,75a60313-92ab-359a-a34a-7a5dce4000bd,Gaynelle249 Cummerata161,F,GENERAL PRACTICE,1292 W MILL ST,SAN BERNARDINO,CA,924102500,34.09222863346638,-117.31354432680043,57,0
280327ee-0abb-34ab-8436-1c6617cba9fb,fa30ca6e-7a38-3a48-be03-2a79e0fdc2ac,Randolph418 Pfeffer420,M,GENERAL PRACTICE,2945 TOWNSGATE RD STE 200,WESTLAKE VILLAGE,CA,913615866,34.1526702,-118.8219725,52,0
6dd12e23-7fec-38a1-b597-650fb7b99bb3,a7c0c7eb-e80d-3867-be39-960e382c9024,Cletus494 Paucek755,M,GENERAL PRACTICE,6125 N FRESNO ST,FRESNO,CA,937105207,36.82496036380463,-119.7814280493874,6,0
6e34dfce-8228-38c2-b547-66c4de1dbc34,53abeb26-8780-3db7-ba57-862ef086abeb,Mario764 Enríquez603,M,GENERAL PRACTICE,28078 BAXTER RD STE 540,MURRIETA,CA,925631405,33.61354644911598,-117.1693589917029,64,0
b5b65df0-38a8-3536-8f9a-3adeeb297c16,df860d97-47c8-340c-a12f-e7fe9ac4ad58,Virginia437 Olvera69,F,GENERAL PRACTICE,3110 KERNER BOULEVARD,SAN RAFAEL,CA,949015411,37.955767831775006,-122.4980931114592,85,0
7f89bb9b-91b8-3b13-93e0-edccc2598675,e37e7a43-ce63-3b0c-8351-3d834b21c85b,Julio César525 Valdivia496,M,GENERAL PRACTICE,1530 HILLHURST AVENUE  SUITE 200,LOS ANGELES,CA,900275516,34.0989006122449,-118.28729453061226,13,0
fbb9055c-8977-30f3-84de-df3b988660c5,936b0951-3537-300b-bc69-c7bed1e66d75,Sherwood961 O'Connell601,M,GENERAL PRACTICE,1781 3RD ST,NORCO,CA,928602670,33.9176124,-117.5616752,61,0
36909689-19a9-3f11-98e0-e60006baaa55,04a22f0d-749a-3806-b7cb-4a857988b94f,Leighann368 Hand679,F,GENERAL PRACTICE,18531 ROSCOE BLVD STE 215,NORTHRIDGE,CA,913245975,34.2345615,-118.5369316,22,0
b1f9779b-7bc7-3ffd-a99a-35aeef1853da,369f0dbb-7590-393f-a9ee-7908fc58b1ea,Waldo53 Hilpert278,M,GENERAL PRACTICE,1113 S PARK VICTORIA DR,MILPITAS,CA,950356942,37.4202388,-121.8766146,77,0
95e52468-9fec-35c5-abc9-0d9dbdcc582f,888d7fd1-3b33-3771-8264-10f9978dfbeb,Benito209 Rodríguez701,M,GENERAL PRACTICE,660 S FAIR OAKS AVE,SUNNYVALE,CA,940867913,37.3648776,-122.02348050647069,96,0
7b1afba8-cfc9-3afe-8eb7-0c616f3c70b7,b71d8224-68ff-3319-8b63-75ab3fdcb379,Jorge203 Casillas702,M,GENERAL PRACTICE,121 BELMONT AVE. SUITE 101,MENDOTA,CA,936408231,36.7493123,-120.3802871,31,0
57be7cba-3eec-3162-a383-cb4ec7b7a14f,b479207e-2a3e-3100-81e1-2fb4862d5c23,Liza900 Cronin387,F,GENERAL PRACTICE,8730 GLENOAKS BLVD,SUN VALLEY,CA,913522801,34.2281729991583,-118.36469933901168,65,0
e7f0ffb7-6f71-3afa-a216-24771d85c4bc,007f0dd3-945c-3d6b-b3d0-612cf29a2385,Sergio619 Trejo396,M,GENERAL PRACTICE,3033 W ORANGE AVE,ANAHEIM,CA,928043156,33.82562935,-117.99514038284622,2,0
31c57757-2af9-34c8-8c3c-b39aa4dc58b0,f1aaad10-48d7-3e24-81c2-53d6bbde81c4,Marcos263 Guerra754,M,GENERAL PRACTICE,45 CASTRO ST,SAN FRANCISCO,CA,941173389,37.768256949999994,-122.43462122694451,2,0
65b9288c-3fc7-3bf7-be12-5196dad78068,e076a7c1-2534-3c36-8422-35a640e78987,María José279 Medina536,F,GENERAL PRACTICE,1414 S GRAND AVE STE 200,LOS ANGELES,CA,900153072,33.731632,-118.290059,27,0
5ab4288f-6d30-3690-84b9-f69bd6bbeef5,951b3262-14a2-3f96-8c96-002a5014bde0,Muriel394 Tromp100,F,GENERAL PRACTICE,767 N HILL ST STE 200,LOS ANGELES,CA,900122381,34.06209896442337,-118.23997767994591,34,0
39c7a5cb-4571-3167-b36b-4526a0baf02e,6ccd2325-ff13-30f1-9a5d-6e084f4bec7a,Jodi410 Yost751,F,GENERAL PRACTICE,2098 S CENTRAL AVE,LOS ANGELES,CA,900111235,34.022454,-118.252242,136,0
763de8a0-b2e5-3d8c-8fd5-7ac616b5e31a,ba8066e0-9577-3367-b786-542ffe1bbe99,Lino542 Crona259,M,GENERAL PRACTICE,9126 VALLEY BLVD STE B,ROSEMEAD,CA,917701987,34.08082919495678,-118.07094662136517,104,0
8a23825a-52f3-35d1-8bc5-0126fcde5fbb,821fda2d-9508-3152-89e3-62ec7ab32bd1,Truman805 Schaden604,M,GENERAL PRACTICE,195 E VIRGINIA ST,SAN JOSE,CA,951125844,37.32610355,-121.87783665778076,61,0
a5c949ea-ebee-3b3b-9783-439e2ff37796,1ce9b065-96c1-3e45-b5bf-804f752fa109,Vicente970 Armstrong51,M,GENERAL PRACTICE,15107 VANOWEN ST,VAN NUYS,CA,914054542,34.194862,-118.46349199702345,6,0
e48b44d9-33f3-382f-8d26-4348a57ce65c,efec7d3f-ff3c-39c4-8710-030df90b6a8b,Percy315 Stark857,M,GENERAL PRACTICE,2201 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,961507025,38.912435,-119.996471,116,0
54f7c69a-2901-3440-bc69-e4887937eb67,1e8925d5-bfea-39e9-8398-7324ec64ad2a,José Emilio366 Alvarado520,M,GENERAL PRACTICE,2925 SYCAMORE DR,SIMI VALLEY,CA,930651208,34.28800066666667,-118.74400333333334,53,0
b67715ca-bc8b-31c6-9630-a805d8aa9ac6,90b1ecef-ed49-3b0c-80f5-ce4495b1cc92,Gustavo235 Vega377,M,GENERAL PRACTICE,100 S RAYMOND AVE,ALHAMBRA,CA,918013166,34.0708712,-118.1453885,4,0
90a57616-6111-35dc-ac28-1105e044be31,686b0fab-95db-37d9-ae2a-ab2fe4774e18,Claudio955 Mondragón635,M,GENERAL PRACTICE,3060 EAST 9TH STREET  SUITE B,OAKLAND,CA,946012925,37.7742928,-122.229953,93,0
82175c34-8e0c-3d13-87c8-578a68ec9673,62c174a4-bc36-3995-a3f5-159ef6353581,Olinda137 Hyatt152,F,GENERAL PRACTICE,1845 N FAIR OAKS AVE,PASADENA,CA,911031620,34.17718026086957,-118.15085234782609,38,0
e3943deb-a020-33ac-b735-920d31ec055c,eafb6e53-eecb-34d3-8351-b386d16a8ddb,Germán350 de Anda129,M,GENERAL PRACTICE,4058 WILLOWS RD,ALPINE,CA,919011668,32.836422799999994,-116.7257845721569,65,0
ebf62652-f0d5-3e21-8531-f2a9494c631e,893d9f67-af58-39df-9dda-399e1c414b95,Ezekiel373 Grady603,M,GENERAL PRACTICE,8134 FOOTHILL BLVD,SUNLAND,CA,910402941,34.259583,-118.310356,65,0
319310f2-3da4-31c1-99ac-a440ed2249b3,f7f7fab7-a36c-3dc6-a7c5-f708925ee26b,Nieves278 Johnston597,F,GENERAL PRACTICE,823 GATEWAY CENTER WAY,SAN DIEGO,CA,921024541,32.715416,-117.11341,34,0
0e6c358b-f74d-3fcf-b92f-f9de213d4945,676d722d-d6f1-31b3-b5fa-89f801fdae2f,Raphael767 Thompson596,M,GENERAL PRACTICE,3055 W ORANGE AVE STE 205,ANAHEIM,CA,928043154,33.824788569787415,-117.99714385324985,30,0
a0de7781-f68c-3a15-8dec-10f9aad048f4,904009ee-dc3b-3fea-8807-40f76f70b3b7,Emilie407 Hermiston71,F,GENERAL PRACTICE,20130 LAKE CHABOT RD,PLEASANTON,CA,945882750,37.6624312,-121.8746789,31,0
6844ec76-6398-3424-b4b5-06ed476e10bc,a5f58da5-282d-333a-a721-eba743f8a86a,Deon400 Hansen121,F,GENERAL PRACTICE,15301 TYLER FOOTE RD,NEVADA CITY,CA,959599318,39.2615606,-121.0160594,54,0
08bfae38-9a64-3491-aaaa-84c0d91435c3,5925b69a-1e30-392a-90db-7b75bed64658,Zackary401 Howe413,M,GENERAL PRACTICE,1206 E 17TH STREET,SANTA ANA,CA,92701,33.75986201085633,-117.8538023334348,78,0
946b55af-028b-363a-9c3d-c2606465cb7a,efdbec59-f550-3a77-970b-32032bf11a46,Felipe97 Delao225,M,GENERAL PRACTICE,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,922624872,33.839248,-116.54244075327415,2,0
1f7f56bc-3843-3dde-a339-dfe58961acb9,87a3f6a3-baab-3589-8522-b6066716f581,Rubén780 Amaya149,M,GENERAL PRACTICE,1300 N VERMONT AVE,LOS ANGELES,CA,900276005,34.096256,-118.29009001997089,2,0
f00b803a-3dbc-389b-ae17-bca04ba1ca44,5c8d1444-9fd8-3643-a10d-f1024808e7e1,Bobbi508 Dicki44,F,GENERAL PRACTICE,555 E VALLEY PKWY,ESCONDIDO,CA,920253048,33.126230911173366,-117.07589796374695,7,0
1ae2a6c9-5b69-397d-a6de-9dc0f8e6cd0c,87936791-9b63-3d8d-b2c8-93abb06f5722,Riley817 O'Reilly797,M,GENERAL PRACTICE,1033 CLEMENT ST,SAN FRANCISCO,CA,941182112,37.78245775,-122.47029522432821,90,0
65ad2858-fea6-3154-9786-221b1b0a7e76,1d5145fa-75e6-3a96-b5b9-bd6b25b69467,Kim439 Eichmann909,M,GENERAL PRACTICE,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,941161411,37.7494814,-122.45729651523612,8,0
b431d1fc-c9bb-351c-aef4-ea0da1b3c150,5810c162-d889-363b-b40f-7687f2bd80d6,Fawn386 Grimes165,F,GENERAL PRACTICE,15972 TUSCOLA RD,APPLE VALLEY,CA,923072106,34.542364356579874,-117.26917785379982,46,0
e7905cf4-5768-397d-bb4c-a43780047d25,49e81163-6c83-327e-bf3e-7be4625f6fe5,Maritza144 Brakus656,F,GENERAL PRACTICE,4590 RIVERSIDE DR,CHINO,CA,917103980,34.019068877551014,-117.70485269387754,164,0
21f3f1ca-2040-31fd-b818-6aba79580d59,e19e8310-dba5-3ea3-804c-610fd1219638,Soledad678 Moreno82,F,GENERAL PRACTICE,3645 W SHAW AVE STE 101,FRESNO,CA,937113206,36.808196,-119.85871500685278,61,0
ebddeffa-5c44-3212-bfb5-596f154ede71,51565cda-c3a2-3858-955d-bce3236412ff,Juan88 Valencia279,M,GENERAL PRACTICE,1617 MAIN ST,LIVINGSTON,CA,953341250,37.375824328467154,-120.7233786350365,57,0
8aa3d933-2efd-386c-91e7-40073709de57,6207146e-48e2-3841-9e38-094598191475,Delmer311 Nitzsche158,M,GENERAL PRACTICE,1038 E CHAPMAN AVE,ORANGE,CA,928662111,33.87419524251074,-117.9094705335181,39,0
c4356f96-e38d-3e1a-9c22-30f5df61b88f,3b4f1e99-387a-36eb-82d4-f7d07647b25e,Andrea7 DuBuque211,M,GENERAL PRACTICE,4211 AVALON BLVD,LOS ANGELES,CA,900115622,34.007169857142856,-118.26533892857142,40,0
