Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
708c7871-1162-d17b-ab16-ef95065fadad,1994-09-15,,999-35-3184,S99973005,X58926287X,Ms.,María Teresa440,Cecilia788,Agosto501,,,S,white,hispanic,F,San Juan  Puerto Rico  PR,291 Lebsack Green,Los Angeles,California,Los Angeles County,6037,90732,34.19578870744485,-118.6419118950674,12040.32,0.00,67071
39606ce4-c496-55c3-9b05-6db7af96ab6c,2010-08-31,,999-24-7167,,,,Claudia969,,Corrales691,,,,black,hispanic,F,Caguas  Puerto Rico  PR,285 Tremblay Rest,Los Angeles,California,Los Angeles County,6037,90062,34.03853808497944,-118.24716735813331,10459.64,0.00,172533
c9fd03f9-36f7-3587-9840-a245edd81e94,2023-11-16,,999-61-1656,,,,Claudia969,Jacquetta148,Corkery305,,,,white,nonhispanic,F,Vacaville  California  US,852 Turcotte Drive Unit 75,Atwater,California,Merced County,6047,95388,37.325770454780965,-120.61035046571807,200.00,4384.84,25799
292f7d47-e1de-efec-6fd7-7fa0ca789667,2022-04-02,,999-31-4244,,,,Isabel214,Estela596,Porras535,,,,white,hispanic,F,Ponce  Puerto Rico  PR,678 Schmitt Knoll,Fremont,California,Alameda County,6001,94539,37.47343756691834,-121.90359161730065,400.00,5179.88,38755
59c58e05-40e9-abc2-028a-e591ab1d5e4c,1993-09-11,,999-98-2810,S99982347,X7876437X,Ms.,Chelsea317,Otha286,Heller342,,,S,white,nonhispanic,F,Menlo Park  California  US,882 Hand Terrace,San Francisco,California,San Francisco County,6075,94122,37.79428195943929,-122.43109306866167,11632.32,0.00,130366
143ceefc-b08b-cf7d-47d9-fa74898df87e,2018-05-15,,999-94-3325,,,,Lashanda692,Renea551,Fadel536,,,,white,hispanic,F,Rancho Santa Margarita  California  US,907 Runolfsdottir Underpass,San Diego,California,San Diego County,6073,92128,32.69055914438698,-117.13837391282014,6972.16,0.00,98507
8157333c-0700-5545-bd9d-dfda2b4a8281,1985-04-03,,999-59-3673,S99946374,X88183862X,Ms.,Anita473,Isabel214,Salgado989,,,S,white,hispanic,F,Santiago  Santiago Province  CL,780 Bechtelar Byway Suite 23,Santa Monica,California,Los Angeles County,6037,90402,34.021830630597684,-118.51925553291306,11529.30,0.00,56603
d946c8b3-380b-07e7-e989-39900195a9b5,1991-08-20,,999-79-8533,S99966677,X78702134X,Mrs.,Brunilda665,,McGlynn426,,Goyette777,M,white,nonhispanic,F,Stanford  California  US,1082 Koch Throughway,San Fernando,California,Los Angeles County,6037,91340,34.29623511534364,-118.38309190399256,3750.00,8302.48,4408
0ef9c1c5-300b-5d51-8e19-d9d2950fa17e,1991-08-20,,999-16-9523,S99935782,X85039946X,Mrs.,Dorcas534,Erline657,Sporer811,,Dietrich576,M,other,nonhispanic,F,San Mateo  California  US,234 Keeling Common,Fremont,California,Alameda County,6001,94538,37.48733209105215,-121.94690056275394,3550.00,7957.08,14836
a4571c7f-628c-348a-28af-0b3e7870ee4e,1974-04-10,,999-10-4361,S99948741,X46478116X,Mr.,Carmen818,Ty725,Zboncak558,,,M,white,nonhispanic,M,Atwater  California  US,771 Oberbrunner Union Suite 71,Coronado,California,San Diego County,6073,91932,32.63986249152596,-117.13193949398794,8878.04,4484.52,29133
061594a0-943e-97c7-b11c-48ead9bbe5b4,2018-05-01,,999-23-7452,,,,Helen432,Jeffrey461,Boehm581,,,,white,nonhispanic,F,Temecula  California  US,277 Oberbrunner Byway,Burbank,California,Los Angeles County,6037,91605,34.18277086042529,-118.43536258130932,6972.16,0.00,47810
8e43a867-a624-61f2-3614-bbb38738093d,1975-06-26,,999-98-1704,S99987831,X20912060X,Mrs.,Autumn454,Kit446,Dare640,MD,Stamm704,M,white,nonhispanic,F,Tulare  California  US,865 Brakus Parade Apt 20,Marina del Rey,California,Los Angeles County,6037,90292,33.95673914739021,-118.40822153584459,12262.40,0.00,101087
8fc5a9df-dd3b-8f85-61d1-ee20a25336ea,2009-04-15,,999-11-6931,S99920022,,,Christeen33,Mariel814,Tillman293,,,,white,nonhispanic,F,Fresno  California  US,886 Fadel Arcade Apt 1,Lancaster,California,Los Angeles County,6037,93535,34.732840339931016,-118.11980273140335,1700.00,9178.40,27556
3ea22709-2dd4-6fde-3473-8edfca794ebe,1981-11-06,,999-87-7393,S99981514,X29818396X,Mrs.,Evelin941,Micki733,Leuschke194,,Yost751,M,black,nonhispanic,F,San Fernando  California  US,589 Hammes Wall Unit 75,Bell,California,Los Angeles County,6037,90201,33.99130791180753,-118.21505058711693,12503.52,0.00,93781
3fea2273-11f7-b2f0-209d-f84e22fc3d35,1993-12-19,,999-88-1365,S99969645,X88405590X,Mr.,Raphael767,Andy346,Bode78,,,M,asian,nonhispanic,M,La Mirada  California  US,317 Witting Club,Irvine,California,Orange County,6059,92614,33.70004535455883,-117.84844738010715,11768.32,0.00,134214
312c8402-6b12-d961-7374-cbc062e05d66,1964-09-01,,999-75-3282,S99914148,X61555773X,Ms.,Esperanza675,Irene779,Reynoso837,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,606 Leffler Crossing Apt 67,Rancho Cucamonga,California,San Bernardino County,6071,91737,34.09899715723357,-117.57301658054357,6050.00,9596.16,17075
f94a7db1-a10c-e56f-7ab8-44158d231ea5,1986-09-01,,999-70-9683,S99930605,X10856230X,Mrs.,María Teresa440,Mercedes82,Suárez24,,Badillo851,D,asian,hispanic,F,Juarez  Chihuahua  MX,314 Ward Skyway Suite 54,Los Angeles,California,Los Angeles County,6037,91405,34.01618761163534,-118.50383452950095,10973.84,0.00,47314
6cb3bfee-0e32-735f-17dd-702e5872f0a5,1969-10-10,,999-70-2513,S99960103,X51428741X,Ms.,Yang129,Juliana372,Lebsack687,,,S,black,nonhispanic,F,Chino  California  US,576 Cormier Parade,Lake Los Angeles,California,Los Angeles County,6037,93591,34.73705402395131,-117.8499602384034,14232.36,0.00,90224
b0d0878d-9733-c1ae-868e-3df2c142588f,1950-02-22,,999-50-4264,S99958491,X62225768X,Mrs.,María Eugenia578,Leticia253,Montemayor547,,Ybarra887,M,asian,hispanic,F,La Paz  Baja California  MX,311 Feest Skyway,Simi Valley,California,Ventura County,6111,91362,34.2397129344758,-118.77469376694643,17199.14,1453.66,91836
1f074b1a-a2b9-252e-6659-ff994829639b,1959-04-03,,999-39-6673,S99968732,X87961592X,Mrs.,Guillermina633,,Ramón841,,Alanis890,D,white,hispanic,F,Wesley  Saint Andrew Parish  DM,308 Gorczany Crossing,North Auburn,California,Placer County,,00000,38.9109327477642,-121.06783927135932,6500.00,10695.96,9280
62a93e8c-d6ea-a8c2-f672-96ad4fcab14e,1976-02-29,,999-75-9166,S99914568,X58177487X,Mrs.,María Teresa440,Josefina523,Reynoso837,,Macías944,M,white,hispanic,F,San Juan  Puerto Rico  PR,610 Thiel Street Apt 23,Soledad,California,Monterey County,6053,93960,36.41098293239225,-121.30017721472876,12943.80,0.00,76831
e3739915-47ab-a8f7-0f07-1519ae29b215,2020-07-31,,999-48-5558,,,,Bryant814,Zachariah133,Boyer713,,,,asian,nonhispanic,M,Chino Hills  California  US,415 Ziemann Park,Oakland,California,Alameda County,6001,94607,37.80877429096191,-122.245079008994,6406.64,0.00,95333
fcf6b906-aaa4-4d41-74c7-2116fd1ae87f,2024-07-24,,999-12-4993,,,,Terrence276,Cedrick207,Walker122,,,,white,nonhispanic,M,Santa Clarita  California  US,376 Fay Dam,Redding,California,Shasta County,6089,96003,40.44116416266964,-122.31268189639131,4302.08,0.00,75040
cc7edb9d-a471-4478-4921-a8bce05b2257,1996-12-21,,999-53-4562,S99944519,X77282684X,Mrs.,Leatrice181,Sophie40,Jones311,,Hammes673,M,asian,nonhispanic,F,Hanoi  Hà Đông  VN,659 Marks Trafficway,Tustin,California,Orange County,6059,92705,33.69677672550808,-117.85487227301061,11621.56,0.00,58725
eb5559a0-d8f7-25dd-d8fe-8c03ea7d92b2,2012-03-23,,999-73-8390,,,,Delmer311,Alan320,Larkin917,,,,white,hispanic,M,Loma Linda  California  US,278 Wunsch Common,Los Angeles,California,Los Angeles County,6037,91324,34.114850360530056,-118.44236393158336,1400.00,8494.12,37263
ec7c80a8-817d-f97f-57bc-2118ab2779d8,1957-12-04,,999-48-5948,S99948382,X38867373X,Mr.,Laurence43,Keenan632,Ratke343,,,W,hawaiian,nonhispanic,M,San Clemente  California  US,503 Schowalter Landing Suite 10,Chowchilla,California,Madera County,6039,93610,37.08117262894434,-120.29012318459901,13154.07,4188.65,33884
299e4776-a8f2-c145-16c4-5bfd856af638,1958-12-20,,999-80-3942,S99986021,X74656875X,Mr.,Gary33,Solomon675,Lubowitz58,,,M,white,nonhispanic,M,Garden Grove  California  US,637 Considine Throughway Apt 15,Los Angeles,California,Los Angeles County,6037,90058,34.158881287446825,-118.36056373959582,13057.07,4138.89,31357
f3060a44-2cd7-ef70-1ce4-636fa9d334ef,1996-02-29,,999-70-2383,S99954461,X53095181X,Mr.,Josue598,Steven797,Farrell962,,,M,white,hispanic,M,Imperial  California  US,435 Frami Viaduct,Eastvale,California,Riverside County,6065,92880,33.96786790072279,-117.65047185097424,11621.56,0.00,102488
8a933d16-32d1-afc8-99b3-3dd8c8a1c18b,1941-06-28,,999-32-7594,S99928047,X60002067X,Mrs.,Nancey580,Shiela18,Roob72,,Koepp521,M,white,nonhispanic,F,Avalon  California  US,879 Emmerich Heights,Rosemead,California,Los Angeles County,6037,91776,34.04166575391739,-118.06000753578532,18578.99,1938.65,90848
57c8e64a-de2c-caf8-cd47-f55406212b7c,1978-07-19,,999-13-6669,S99942646,X60352921X,Mrs.,Olivia294,Margarita164,Ureña88,,Fierro365,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,417 O'Connell Port,Cerritos,California,Los Angeles County,6037,90703,33.88275741143842,-117.99989498145075,12650.28,0.00,54243
6a6caa3e-9288-4eea-e306-bebe3461579c,1998-08-11,,999-28-5960,S99982973,X3709833X,Mr.,Dana512,Felton646,Waelchi213,,,,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,372 Fahey Drive,Oakland,California,Alameda County,6001,94704,37.743387244340205,-122.1957127025374,4401.68,7482.52,41566
b5b83702-cce7-163d-222c-b845ebc1c2ec,2025-07-17,,999-56-3316,,,,Markus389,Thomas756,Friesen796,,,,white,hispanic,M,Santa Maria  California  US,650 Kutch Route,Jurupa Valley,California,Riverside County,6065,92509,33.99072448248186,-117.44012117724843,100.00,2119.04,18157
f035c153-9176-22d2-76f5-79c8c74b5825,1959-05-30,,999-14-5915,S99913206,X47703551X,Mr.,Gonzalo160,Ricardo560,Zelaya592,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,246 Purdy Wynd Unit 65,Cupertino,California,Santa Clara County,6085,94087,37.395636691181274,-122.10323203054067,16861.59,334.37,56417
d06d925a-17e7-2134-4cb3-090265e9aa94,1960-04-06,,999-40-4616,S99910297,X19877063X,Mr.,Fritz267,Darin74,Stoltenberg489,,,D,white,nonhispanic,M,Los Angeles  California  US,420 Windler Fork Suite 40,San Jose,California,Santa Clara County,6085,95130,37.3000878194935,-121.92634867807985,16318.74,185.76,108628
6cc49781-e8f2-9ad7-1b80-9d38ee62a3bf,1986-01-24,,999-45-5708,S99999276,X65667604X,Mr.,Gabriel934,Jude172,Waters156,,,M,white,nonhispanic,M,Belmont  California  US,965 McClure Ville Apt 73,Anderson,California,Shasta County,6089,96007,40.444529074550545,-122.2942259625664,4200.00,7738.00,16039
2e7a5217-378c-fac0-b97a-1f6159c46a6c,1996-09-06,,999-11-3217,S99941881,X25376437X,Ms.,Tomasa683,Jesse626,Stoltenberg489,,,S,asian,hispanic,F,Fresno  California  US,274 Flatley Bridge,Los Angeles,California,Los Angeles County,6037,90210,34.035724022554206,-118.25882211846809,4784.44,7382.52,23597
ae42020d-fed1-ecbb-c922-6367bab07d2f,1975-12-19,,999-47-9343,S99950209,X7637559X,Mrs.,Arlean815,Clemmie560,Rath779,,Stanton715,M,white,nonhispanic,F,Los Angeles  California  US,135 Rice Way Unit 53,Calistoga,California,Napa County,6055,94515,38.640283934502776,-122.55158344055417,4850.00,7957.80,22628
e16f95f8-a8c4-7b0e-5326-ae50c8f83d31,1988-12-19,,999-15-1633,S99944814,X12115715X,Mr.,Rickie717,Millard193,VonRueden376,,,M,white,nonhispanic,M,Port Hueneme  California  US,632 Bogan Lodge Unit 44,San Francisco,California,San Francisco County,6075,94109,37.6870389213007,-122.50117740666143,10973.84,0.00,127666
75d5050a-dbdc-e1bc-19c0-a927d179fc26,1998-01-28,,999-47-3719,S99952641,X63505422X,Mrs.,Claudia969,Lorri590,Heller342,,Greenfelder433,M,white,nonhispanic,F,Arden-Arcade  California  US,693 Hahn Knoll,El Dorado Hills,California,El Dorado County,6017,95762,38.73313505744206,-121.0448026093089,11040.55,843.65,930933
3b6caed0-d4f5-3125-12f2-9fc8786a4f7f,1967-03-29,,999-76-3149,S99992074,X18565952X,Ms.,Noma845,Carly657,Hirthe744,,,S,white,hispanic,F,Long Beach  California  US,204 Hintz Path,Long Beach,California,Los Angeles County,6037,90755,33.849641168526006,-118.19638879866554,14797.88,0.00,140692
5de2d213-9644-992a-fa62-935d6513b914,1971-02-03,,999-75-7498,S99924928,X61989872X,Mrs.,Carlota980,Mónica985,Arguello39,,Velázquez409,M,white,hispanic,F,San Jose  San Jose  CR,610 Mraz View,Oak Hills,California,San Bernardino County,6071,92344,34.421199420221825,-117.38363653712405,13540.20,0.00,148356
03301248-4a5a-0143-ee52-178a471a3eca,2022-01-14,,999-78-2991,,,,Elmo857,Bob965,Dicki44,,,,white,hispanic,M,East Los Angeles  California  US,574 Moen Road,Riverside,California,Riverside County,6065,92505,33.91663759969822,-117.27372113644476,5579.88,0.00,116503
c5c37bda-808e-bae6-bf23-f01628b72c4f,1969-07-27,,999-91-6519,S99974900,X46034666X,Mrs.,Norma469,Yajaira121,Romaguera67,,Reichert620,M,other,nonhispanic,F,San Bernardino  California  US,721 Johnson Loaf,Victorville,California,San Bernardino County,6071,92301,34.51716412390701,-117.25140140589754,14232.36,0.00,131444
43be59ca-8982-b11b-500b-4b0991b5dee1,1953-04-01,,999-79-9531,S99933057,X6060212X,Mrs.,Louis204,Jesusa437,Corwin846,,Mayert710,M,asian,nonhispanic,F,Hanoi  Hà Đông  VN,163 Glover Throughway Apt 45,Fairfield,California,Solano County,6095,94585,38.28611185505805,-122.0997397429597,17289.22,1195.30,93991
4e20421c-06de-87dd-d319-5bb9830eb966,1988-02-27,,999-49-7433,S99942272,X67908239X,Mr.,Wendell199,Teodoro374,Romaguera67,,,M,asian,hispanic,M,Fremont  California  US,378 Kulas Lock Unit 80,Watsonville,California,Santa Cruz County,6087,95076,36.92131635485039,-121.77139687709544,11519.24,0.00,100858
98e8c262-31c8-48ae-b76d-ec735d17008e,1960-12-11,,999-58-7157,S99986668,X24300533X,Mrs.,Valarie790,,Herzog843,,Kerluke267,M,asian,hispanic,F,Corona  California  US,860 Ratke Union Apt 50,San Jose,California,Santa Clara County,6085,95113,37.215626296395726,-121.63268953075017,16591.44,185.76,165737
4547703f-fecd-7384-7c5d-3883052abd15,1969-05-13,,999-62-8212,S99997610,X56861851X,Mr.,Marcos263,,Olivares593,,,D,black,hispanic,M,San Juan  Puerto Rico  PR,938 Streich Pathway Suite 60,Modesto,California,Stanislaus County,6099,95354,37.609407317109685,-121.07174672003,14095.66,0.00,210253
fbd99d5d-74fb-2ab2-896c-f09505e507ae,1972-03-09,,999-35-4158,S99967595,X78820855X,Mr.,Chong355,Robert854,Ryan260,,,S,white,hispanic,M,Dunnigan  California  US,179 Ratke Common Unit 63,East Rancho Dominguez,California,Los Angeles County,6037,90221,33.91453782370916,-118.18088591514086,5100.00,8556.08,19368
9fd8de62-92a3-0e9d-cde3-b623e34586f1,1992-03-07,,999-89-6708,S99970181,X34238957X,Mrs.,Gwenda518,Mitchell808,Mraz590,,Padberg411,M,white,nonhispanic,F,Encinitas  California  US,579 Padberg Corner,Irvine,California,Orange County,6059,92780,33.686393706253945,-117.77182943585161,5403.20,6502.52,31686
75b41196-8741-5d47-5294-2692b16afd65,2004-07-13,,999-24-6933,S99935911,X77816351X,Ms.,Oma395,Genoveva361,Welch179,,,,asian,nonhispanic,F,Boron  California  US,601 Morissette Rest Apt 23,San Jose,California,Santa Clara County,6085,95111,37.35336295715354,-122.03546207284589,11182.68,0.00,59600
7295cc65-029d-abdb-c491-7d7ac9269a86,1920-08-25,,999-44-4922,S99967226,X81210633X,Ms.,Tisa11,Valencia279,Donnelly343,,,S,white,nonhispanic,F,Chula Vista  California  US,794 Kiehn Highlands,St. Helena,California,Napa County,6055,94574,38.46775800497587,-122.44170426377895,20876.16,2304.68,49746
cc51ba68-431d-185a-51f6-8972592f07c9,2023-01-24,,999-68-2888,,,,Lannie207,Margaret865,Flatley871,,,,white,nonhispanic,F,Santa Maria  California  US,848 Larkin Highlands,Fountain Valley,California,Orange County,6059,92708,33.74177239549784,-117.91032937745857,300.00,4850.36,23933
4d3c2e24-bad4-f52d-e4f7-d073f61b7e42,1957-05-30,,999-77-3201,S99929199,X29936430X,Mr.,Abe604,Miguel815,Nikolaus26,,,W,asian,hispanic,M,Fontana  California  US,123 Kuphal Common Unit 0,Gustine,California,Merced County,6047,95322,37.20836225302968,-121.05337526499034,13213.92,4275.56,34949
d2f98764-898a-d4e7-5d03-7e2694f58bb2,1943-09-03,,999-49-2484,S99951202,X8782161X,Mr.,Maria750,Ray930,Spinka232,,,M,white,nonhispanic,M,Vacaville  California  US,387 Tremblay Lock,Novato,California,Marin County,6041,94947,38.15770292894627,-122.61169886092475,18640.02,1856.10,113648
43e0d083-1034-7429-4a04-40daab7bf70e,2004-11-04,,999-54-8447,S99959955,X40151570X,Ms.,Lily490,Genoveva361,Hodkiewicz467,,,,black,nonhispanic,F,Florin  California  US,141 Stamm Way Apt 6,Cerritos,California,Los Angeles County,6037,90701,33.8612003409007,-118.07608078588459,11182.68,0.00,59057
1a1d3ea9-29fc-aaa7-fd8f-aff07e1d0e95,2023-11-11,,999-44-3640,,,,Marisol435,María Soledad68,Chacón810,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,822 Larkin Spur Apt 13,Clovis,California,Fresno County,6019,93619,36.955853189527986,-119.60671771889946,200.00,4384.84,16637
29d921d6-e65c-5161-59ab-79d1b24fa30f,2002-09-28,,999-43-6366,S99965684,X60485341X,Ms.,Graciela518,Barbara209,Valenzuela371,,,,asian,hispanic,F,Salisbury  Saint Joseph Parish  DM,268 Walsh Course Unit 38,Azusa,California,Los Angeles County,6037,91010,34.10116441389812,-117.93073834953191,3323.52,8004.52,38358
6990368f-7d14-ed42-b26f-51bc72eb2fbb,1974-10-23,,999-10-7155,S99980326,X12911910X,Mr.,Steven797,Chung121,Swift555,,,S,asian,hispanic,M,Lynwood  California  US,706 Jakubowski Street Apt 87,Glendora,California,Los Angeles County,6037,91773,34.09442578830241,-117.81911067620574,8878.04,4484.52,43206
3ed715b1-331b-096e-a2e5-da4839237931,1997-06-07,,999-21-8825,S99990467,X31697065X,Mrs.,Mayte822,Emilia403,Anguiano812,,Pacheco179,M,asian,hispanic,F,San Juan  Puerto Rico  PR,1088 Hessel Esplanade,San Jose,California,Santa Clara County,6085,95129,37.31908852862734,-121.90258120273306,3250.00,8916.96,19549
a5316282-512e-cdcd-3e51-3927f7145c7f,1974-12-04,,999-14-6198,S99951594,X64195589X,Mr.,Kory651,,Turner526,,,M,asian,hispanic,M,San Jose  California  US,464 Morissette Crossroad,Antioch,California,Contra Costa County,6013,94561,37.98650498282344,-121.67607581970896,8332.64,4484.52,38771
0c438169-a799-f799-552e-8812af7b3541,1975-07-19,,999-43-7031,S99960414,X42773841X,Mr.,Elroy493,Korey682,Hickle134,,,W,white,nonhispanic,M,Antioch  California  US,985 Labadie Gardens Unit 68,Hemet,California,Riverside County,6065,92583,33.697884898677856,-116.92377126296006,4850.00,7957.80,22277
18571d7d-94e7-a85c-c891-53654f6eb84c,1977-09-01,,999-39-4493,S99931611,X66670320X,Mr.,Elmer371,Adolfo777,Bosco882,,,M,white,nonhispanic,M,Los Angeles  California  US,803 Witting Rue,Stanton,California,Orange County,6059,92804,33.80579350628739,-117.95696338280005,7359.12,4892.52,38620
63d4c954-2303-0c1c-4d4a-ed25e9741402,1931-05-09,,999-55-4032,S99997894,X58328079X,Mrs.,Celena734,Chantelle310,Hills818,,Schowalter414,M,asian,nonhispanic,F,San Francisco  California  US,817 Lynch Gardens,La Crescenta-Montrose,California,Los Angeles County,,00000,34.216316341611886,-118.28110601986099,18055.16,3384.68,34057
24ac67cc-559d-b243-cba8-8bbd88ebc909,1974-05-17,,999-35-7451,S99938089,X14003425X,Mrs.,Marcella377,Yasmin241,Mosciski958,,Swift555,M,asian,hispanic,F,Truckee  California  US,1091 Skiles Spur Suite 92,Anaheim,California,Orange County,6059,90620,33.807876291061255,-117.9474822873615,13089.86,0.00,130548
d5944eba-3a71-f2dc-6fc8-915315092b7b,1960-05-04,,999-97-1346,S99969658,X19300385X,Mr.,Rafael239,Cristian531,Casares724,,,M,white,hispanic,M,San Salvador  El Salvador  SV,995 Romaguera Vista Suite 64,Rocklin,California,Placer County,6061,95650,38.809907793115585,-121.21338007784978,16628.59,148.61,101529
3e5ba39e-6ecc-4933-5160-34ff5d81bb30,1993-06-16,,999-71-5801,S99976357,X79463680X,Mr.,Scottie437,Florentino8,Hauck852,,,S,black,nonhispanic,M,Calexico  California  US,1067 D'Amore Wall,Fontana,California,San Bernardino County,6071,92335,34.090258827061646,-117.50127401436256,11496.32,0.00,94069
bb482431-fcc2-ded3-1f64-e8bdd6dd9c66,2010-03-29,,999-88-2216,,,,Mohamed943,Harland508,Medhurst46,,,,white,hispanic,M,Fieldbrook  California  US,845 Little Burg Suite 64,Los Angeles,California,Los Angeles County,6037,90247,34.06436874775355,-118.36664197483195,10186.94,0.00,148050
be2449a2-af11-9a64-dd2d-c182d38b6a26,2018-09-06,,999-85-2292,,,,Ayesha583,,Lakin515,,,,other,nonhispanic,F,Porterville  California  US,161 Welch Frontage road,South Lake Tahoe,California,El Dorado County,6017,96150,38.88334253494826,-120.00035811175255,6972.16,0.00,46584
8063cb4a-b8d0-8bde-c100-a1832b5e5bbd,1958-09-29,,999-80-7062,S99913499,X50419221X,Mrs.,Esperanza675,Margarita164,Uribe503,,Aranda843,M,white,hispanic,F,Gaudalajara  Jalisco  MX,252 Kuphal Rue Suite 97,Irvine,California,Orange County,6059,92610,33.676616618190444,-117.85001543006884,16921.44,421.28,148908
9c472678-b3a7-713d-d87d-4792920179cb,2017-01-18,,999-54-6516,,,,Nichole96,Robyn562,Stokes453,,,,white,nonhispanic,F,Irvine  California  US,524 Schroeder Run,South San Francisco,California,San Mateo County,6081,94128,37.6201470210929,-122.37983204630048,6150.03,1387.65,75595
f079d632-2912-cdb6-742b-a4aa44aa0513,2021-12-16,,999-75-4893,,,,Romeo514,Alonzo487,Denesik803,,,,white,nonhispanic,M,San Diego  California  US,974 Cronin Drive,Alameda,California,Alameda County,6001,94502,37.776320042334056,-122.28869991907226,5579.88,0.00,97253
3385fb5b-0e21-ba98-1d13-a21f272a4a50,2016-02-08,,999-67-2786,,,,Floyd420,Josef103,Smitham825,,,,white,nonhispanic,M,Pasadena  California  US,885 Beatty Plaza,Lancaster,California,Los Angeles County,6037,93536,34.70771979021831,-118.34515645462083,7820.44,0.00,98159
24d6fa2e-7d4b-0513-163c-fa33a167996b,2003-10-16,,999-45-2773,S99959469,X36555426X,Ms.,Matilda472,Sarita454,Hagenes547,,,,white,hispanic,F,Garden Grove  California  US,497 Frami Common Unit 65,Rancho Cucamonga,California,San Bernardino County,6071,92336,34.06815986332297,-117.59386691623497,11328.04,0.00,46705
63510e56-208b-0625-9743-90a6e54071bf,2005-12-11,,999-81-5224,S99987210,X60169483X,Mr.,Marco Antonio298,Sancho742,Pérez790,,,,black,hispanic,M,Santiago de los Caballeros  Santiago  DO,760 Trantow Flat Apt 72,Thousand Oaks,California,Ventura County,6111,93012,34.232123636845756,-118.77697583150024,11318.68,0.00,57141
1ee0dea1-2d26-3cd7-f0c8-7827a0078e1d,2005-05-19,,999-43-7044,S99959385,X55818815X,Ms.,Roseanne877,,Auer97,,,,asian,nonhispanic,F,San Jose  California  US,308 Effertz Port,Los Angeles,California,Los Angeles County,6037,90033,34.33635840553323,-118.21033878034339,2200.00,9118.68,1117
a1e35a8f-cc16-722f-1c91-ce401a1fa2be,2006-06-24,,999-47-3954,S99979124,,Ms.,Lyndsay952,,Collins926,,,,white,nonhispanic,F,Los Angeles  California  US,614 Considine Run Unit 33,Woodland,California,Yolo County,6113,95695,38.67576597673624,-121.67235257482523,2182.76,9135.92,35224
728f2d45-e22b-602f-a90e-2277e2b91799,1982-12-31,,999-81-8201,S99943954,X9422235X,Mrs.,María Soledad68,Anita473,Valentín837,,Hidalgo930,M,white,hispanic,F,Ponce  Puerto Rico  PR,823 Conn Mission Apt 17,Moreno Valley,California,Riverside County,6065,92518,33.92846789360186,-117.33124851968718,7192.24,5164.52,29235
b8879370-67e1-b9ab-d958-dec5cf3b1693,1983-01-10,,999-71-8746,S99960110,X83720658X,Ms.,Lovella383,Eva64,Roob72,,,S,white,hispanic,F,San Jose  California  US,383 Marks Lock Unit 94,Elk Grove,California,Sacramento County,6067,95624,38.49883130955366,-121.28250124132076,4350.00,8006.76,13000
a31194cf-20c9-2251-f2f0-5c6189e8ebae,1950-04-06,,999-15-8418,S99999352,X69077296X,Ms.,Mónica985,,Patiño436,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,599 Thiel Overpass,Palmdale,California,Los Angeles County,6037,93552,34.40230247032284,-118.1327116772928,13911.70,4741.10,37571
ca8e7806-8b93-5cdc-db2d-a8f8348e3dbd,1991-08-02,,999-10-5928,S99937664,X43968128X,Mrs.,Clarissa466,Jolynn62,McLaughlin530,,Senger904,M,white,hispanic,F,Richmond  California  US,959 Streich Underpass,Madera,California,Madera County,6039,93638,36.936528111930905,-120.03189275905713,12052.48,0.00,112813
43968242-3e26-3b8f-ed6a-8859ffd85e6e,1956-09-09,,999-21-2839,S99966019,X74149732X,Mrs.,Bonny428,Elina789,Zemlak964,,Hamill307,M,black,nonhispanic,F,Newark  California  US,674 Borer Rue Apt 45,Berkeley,California,Alameda County,6001,94710,37.87834146222787,-122.30368277006025,6550.00,11222.24,15160
aa5acd49-76a1-e3e4-a347-a244d3c58318,1995-09-27,,999-60-9026,S99987869,X27698392X,Mr.,Jayson808,Adan632,Lebsack687,,,M,white,hispanic,M,San Jose  California  US,270 Jacobson Grove,Palo Alto,California,Santa Clara County,6085,94306,37.466019649553964,-122.21198109115306,12166.96,0.00,144921
5c429025-800a-388d-f563-f8faabdf0a29,1992-02-24,,999-89-6175,S99928899,X34785018X,Mr.,Gayle448,Isaias604,Koch169,,,M,white,nonhispanic,M,La Habra  California  US,749 Windler Vale,San Buenaventura (Ventura),California,Ventura County,6111,93004,34.31425872795057,-119.26025162674497,11905.72,0.00,92826
50d96613-b5f8-7ea9-c08b-b9cfbf770fd3,1994-11-17,,999-57-4088,S99937438,X6630257X,Mr.,Alberto639,Mario764,Arias66,,,S,asian,hispanic,M,La Paz  Baja California  MX,881 Bashirian Parade,San Carlos,California,San Mateo County,6081,94065,37.515820320292974,-122.22422255950632,12585.72,0.00,76602
